41.945,57.13,41.587,54.304,50.477,42.522,57.319,44.052,66.113,32.181,70.398,22.742,67.153,27.685
41.874,57.251,41.61,54.384,50.438,42.504,57.385,44.117,66.097,32.224,70.363,22.792,67.145,27.722
41.806,57.372,41.63,54.464,50.402,42.485,57.454,44.186,66.082,32.267,70.333,22.84,67.142,27.76
41.741,57.493,41.648,54.545,50.368,42.465,57.526,44.257,66.069,32.311,70.307,22.887,67.144,27.797
41.679,57.613,41.662,54.626,50.337,42.443,57.6,44.329,66.055,32.355,70.287,22.933,67.151,27.835
41.621,57.732,41.672,54.705,50.308,42.422,57.676,44.403,66.043,32.4,70.271,22.976,67.164,27.872
41.565,57.85,41.679,54.783,50.281,42.4,57.754,44.477,66.031,32.446,70.262,23.017,67.181,27.909
41.512,57.966,41.682,54.86,50.255,42.379,57.834,44.552,66.019,32.492,70.259,23.055,67.203,27.946
41.463,58.081,41.682,54.934,50.231,42.359,57.914,44.626,66.008,32.54,70.262,23.091,67.229,27.983
41.416,58.195,41.678,55.005,50.208,42.34,57.995,44.7,65.996,32.589,70.272,23.124,67.26,28.019
41.372,58.306,41.671,55.073,50.186,42.323,58.076,44.773,65.985,32.638,70.288,23.154,67.294,28.054
41.33,58.415,41.66,55.138,50.166,42.308,58.157,44.845,65.972,32.689,70.31,23.182,67.331,28.089
41.29,58.523,41.648,55.2,50.147,42.294,58.237,44.915,65.96,32.74,70.339,23.208,67.372,28.122
41.252,58.629,41.633,55.259,50.129,42.284,58.317,44.983,65.946,32.792,70.374,23.232,67.415,28.154
41.216,58.733,41.616,55.315,50.113,42.275,58.396,45.049,65.932,32.845,70.414,23.255,67.46,28.184
41.181,58.836,41.598,55.368,50.097,42.269,58.474,45.113,65.917,32.899,70.461,23.277,67.508,28.212
41.147,58.937,41.578,55.419,50.084,42.266,58.55,45.176,65.901,32.953,70.513,23.299,67.558,28.239
41.114,59.038,41.559,55.468,50.071,42.264,58.625,45.236,65.885,33.008,70.57,23.321,67.609,28.263
41.082,59.139,41.539,55.515,50.061,42.265,58.7,45.295,65.868,33.063,70.631,23.343,67.662,28.285
41.05,59.239,41.52,55.561,50.052,42.268,58.773,45.352,65.851,33.117,70.697,23.367,67.716,28.305
41.019,59.339,41.502,55.607,50.044,42.273,58.845,45.407,65.834,33.172,70.766,23.391,67.771,28.323
40.988,59.439,41.484,55.654,50.038,42.279,58.916,45.46,65.818,33.226,70.839,23.417,67.827,28.339
40.958,59.54,41.468,55.7,50.034,42.286,58.987,45.513,65.802,33.28,70.915,23.446,67.884,28.353
40.927,59.642,41.453,55.748,50.031,42.294,59.057,45.564,65.788,33.333,70.994,23.476,67.941,28.365
40.897,59.744,41.44,55.797,50.03,42.303,59.127,45.614,65.775,33.385,71.075,23.508,68,28.376
40.866,59.847,41.429,55.847,50.03,42.312,59.198,45.663,65.764,33.437,71.159,23.542,68.058,28.385
40.835,59.951,41.419,55.9,50.031,42.32,59.269,45.712,65.755,33.488,71.244,23.578,68.118,28.393
40.805,60.056,41.41,55.954,50.033,42.327,59.34,45.76,65.75,33.538,71.331,23.616,68.178,28.4
40.774,60.162,41.403,56.011,50.036,42.334,59.412,45.807,65.747,33.587,71.419,23.656,68.239,28.407
40.744,60.268,41.397,56.07,50.04,42.339,59.485,45.854,65.747,33.636,71.509,23.698,68.3,28.414
40.714,60.375,41.392,56.131,50.044,42.343,59.559,45.901,65.75,33.685,71.6,23.741,68.362,28.421
40.685,60.483,41.387,56.193,50.048,42.345,59.634,45.947,65.757,33.733,71.692,23.785,68.426,28.429
40.656,60.592,41.382,56.257,50.052,42.345,59.71,45.992,65.767,33.78,71.785,23.83,68.49,28.437
40.628,60.701,41.377,56.322,50.056,42.343,59.787,46.038,65.78,33.827,71.879,23.875,68.556,28.447
40.601,60.811,41.372,56.388,50.06,42.339,59.864,46.082,65.797,33.874,71.974,23.92,68.623,28.459
40.576,60.922,41.365,56.454,50.064,42.333,59.943,46.127,65.817,33.921,72.071,23.966,68.692,28.472
40.552,61.034,41.356,56.52,50.067,42.325,60.022,46.17,65.839,33.967,72.168,24.012,68.763,28.488
40.53,61.146,41.346,56.585,50.069,42.315,60.101,46.214,65.865,34.013,72.267,24.058,68.836,28.506
40.51,61.259,41.333,56.65,50.071,42.304,60.181,46.257,65.893,34.058,72.367,24.103,68.912,28.527
40.492,61.373,41.317,56.712,50.072,42.293,60.261,46.3,65.923,34.103,72.468,24.148,68.989,28.55
40.476,61.487,41.298,56.773,50.073,42.28,60.342,46.343,65.955,34.148,72.57,24.192,69.069,28.576
40.462,61.603,41.275,56.832,50.073,42.267,60.423,46.386,65.989,34.193,72.673,24.236,69.151,28.605
40.451,61.718,41.249,56.889,50.073,42.255,60.504,46.43,66.024,34.238,72.777,24.279,69.235,28.636
40.441,61.833,41.219,56.943,50.072,42.243,60.585,46.475,66.061,34.283,72.882,24.322,69.32,28.67
40.433,61.948,41.186,56.994,50.071,42.231,60.666,46.52,66.099,34.328,72.987,24.363,69.407,28.706
40.426,62.062,41.149,57.043,50.07,42.221,60.747,46.568,66.138,34.373,73.092,24.404,69.494,28.744
40.421,62.175,41.108,57.089,50.068,42.213,60.828,46.617,66.178,34.419,73.198,24.444,69.583,28.784
40.417,62.286,41.066,57.132,50.067,42.206,60.909,46.667,66.219,34.465,73.305,24.483,69.671,28.825
40.414,62.395,41.02,57.172,50.067,42.201,60.99,46.72,66.26,34.512,73.411,24.521,69.758,28.867
40.411,62.5,40.974,57.211,50.066,42.198,61.071,46.775,66.301,34.559,73.517,24.558,69.845,28.908
40.409,62.602,40.927,57.247,50.066,42.197,61.152,46.832,66.344,34.608,73.623,24.593,69.929,28.95
40.406,62.7,40.88,57.281,50.066,42.197,61.233,46.89,66.386,34.657,73.729,24.627,70.012,28.991
40.403,62.794,40.834,57.313,50.067,42.2,61.315,46.951,66.43,34.707,73.835,24.659,70.091,29.031
40.4,62.884,40.79,57.344,50.069,42.204,61.396,47.013,66.473,34.758,73.94,24.69,70.168,29.07
